Listing ID,Name,Airbnb URL,Latitude,Longitude,Google Maps URL,Property Type,Room Type,Bedrooms,Bathrooms,Accommodates,Rating (out of 100),Reviews,Host ID,Host Name,Host Listings Count,Minimum Nights,Cancellation Policy,Cleaning Fee (USD),Extra People Fee (USD),Avg Daily Rate LTM (USD),Avg Occupancy Rate LTM (%),Annual Revenue LTM (USD),Revenue Potential (USD),Active Days LTM,Number of Bookings LTM,Allows Pets,Has License,License,Added On,Last Seen,LTM Performance Last Updated,Amenities - Parking,Amenities - Hot Tub,Amenities - Gym,Amenities - Pets,Amenities - Dryer,Amenities - Washer,Amenities - Pool,Amenities - Kitchen,Amenities - AC,Amenities - WiFi,Amenities - Heating,Amenities - TV,Amenities - BBQ Grill,Amenities - Fireplace,Amenities - Breakfast,Amenities - Beachfront,Amenities - Amazing Views,Booking.com URL,VRBO URL,Photo URL
1345694980040155997,غرفة داخل شقه  قريبة من المطار,https://airbnb.com/rooms/1345694980040155997,23.587,58.369,"https://www.google.com/maps?q=23.587,58.369",Private room in condo,private_room,1,1,3,90,21,484942411,Hassan,,1,-1,,,23,40,2686,3358,292,23,0,f,,2/11/2025,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1345694980040155997/original/b2b45f35-d2d9-4b76-a58b-60e7be042665.jpeg?aki_policy=large
943321449414411925,Luxury One bed apartment near the beach 92,https://airbnb.com/rooms/943321449414411925,23.60409,58.34146,"https://www.google.com/maps?q=23.60409,58.34146",Entire rental unit,entire_home,1,2,3,100,22,496165069,Sukoon,,2,f,26,21,96,81,23018,28871,291,15,,f,,8/22/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-943321449414411925/original/eb6da429-bd85-4cd5-b662-f5ad3ded6048.jpeg?aki_policy=large
1162705584446412900,Luxurious Hostel,https://airbnb.com/rooms/1162705584446412900,23.592,58.404,"https://www.google.com/maps?q=23.592,58.404",Private room in villa,private_room,1,1,3,100,4,569708774,Majid,,1,-1,,,39,21,2375,2989,290,32,,f,,5/28/2024,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1162705584446412900/original/953e824f-6e99-4e3a-b7b1-e5033250cb1d.png?aki_policy=large
1202121440014053410,An amazing place in Muscat!,https://airbnb.com/rooms/1202121440014053410,23.60016,58.35659,"https://www.google.com/maps?q=23.60016,58.35659",Private room in rental unit,private_room,1,2,4,0,1,79895790,Ali,,1,-1,,,22,97,6146,7789,288,25,0,f,,7/23/2024,9/5/2025,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1202121440014053410/original/216000b2-048f-45a0-9a01-735e7b76c0d8.jpeg?aki_policy=large
1084737515757245115,Beachfront 2BHK apartment @ AlMouj,https://airbnb.com/rooms/1084737515757245115,23.631,58.266,"https://www.google.com/maps?q=23.631,58.266",Entire rental unit,entire_home,2,2,5,100,37,552075915,Amal,,30,m,26,,167,60,28795,37008,284,13,,f,,2/20/2024,1/16/2026,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1084737515757245115/original/7e314338-42ca-4e26-9026-e7aeaa223160.jpeg?aki_policy=large
852564434130266142,Muscat Hills/ Cozy pool view 1 BHK/ Self Check In,https://airbnb.com/rooms/852564434130266142,23.5767,58.30269,"https://www.google.com/maps?q=23.5767,58.30269",Entire rental unit,entire_home,1,2,2,100,34,363591131,Mohammed,,1,s,40,,102,55,16180,21320,277,16,0,f,,5/22/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/fe4fc22b-0e1c-4086-af6c-6cb583d3e155.jpg?aki_policy=large
1095512494614139045,beachside Room,https://airbnb.com/rooms/1095512494614139045,23.602,58.379,"https://www.google.com/maps?q=23.602,58.379",Private room in home,private_room,1,1,2,0,0,123838301,Sirianong,,5,f,0,,46,16,2031,2686,276,28,0,f,,3/19/2024,1/16/2026,,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1095512494614139045/original/895b0bd2-2776-4b96-b452-d8562703af6b.jpeg?aki_policy=large
1341304818688173516,Partition rooms without window. Shared bathroom,https://airbnb.com/rooms/1341304818688173516,23.599135672467526,58.356722140223646,"https://www.google.com/maps?q=23.599135672467526,58.356722140223646",Private room in home,private_room,1,2,1,100,59,652145747,Allan Jay,,1,-1,,,12,52,1716,2278,275,26,0,f,,2/4/2025,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1335955493381363613/original/31e1b969-3efb-4f2a-90b7-c30e51afa807.jpeg?aki_policy=large
1093932328038856170,Al Juman Apartment,https://airbnb.com/rooms/1093932328038856170,23.565,58.405,"https://www.google.com/maps?q=23.565,58.405",Entire rental unit,entire_home,2,2,5,100,21,556026169,Fahad,,2,f,0,,68,64,11968,15885,275,18,0,f,,4/16/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1093932328038856170/original/75ca7366-f307-48df-aab9-598d421eea2b.jpeg?aki_policy=large
1239514298234336410,One bedroom apartment 2,https://airbnb.com/rooms/1239514298234336410,23.562,58.409,"https://www.google.com/maps?q=23.562,58.409",Entire rental unit,entire_home,1,1,3,100,47,202748922,Mohammed,,1,-1,,,57,90,14056,18724,274,20,0,f,,9/10/2024,1/16/2026,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1239514298234336410/original/7004918e-99eb-4864-aca9-4e8569d7e808.jpeg?aki_policy=large
1159938238407149317,"Qurum 2-BDR flat with parking, Shops & Restaurants",https://airbnb.com/rooms/1159938238407149317,23.623855386455354,58.50303943762386,"https://www.google.com/maps?q=23.623855386455354,58.50303943762386",Entire rental unit,entire_home,2,3,4,100,41,194112201,Zahir,,1,-1,,,91,55,13714,18269,274,18,0,f,,5/28/2024,1/16/2026,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1159938238407149317/original/54e929d4-0474-43e0-b8da-c35b7a743d1d.jpeg?aki_policy=large
1141825257838747521,Budget Room in Gorgeous Retreat,https://airbnb.com/rooms/1141825257838747521,23.563,58.629,"https://www.google.com/maps?q=23.563,58.629",Private room in nature lodge,private_room,1,1,2,100,24,490707781,Erica,,1,-1,,,82,42,9437,12571,274,24,0,f,,5/28/2024,1/16/2026,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1141825257838747521/original/449cbcb5-c441-4da1-886d-4bd86571c0bf.jpeg?aki_policy=large
1141748624198189946,Peaceful Mountain View King Room,https://airbnb.com/rooms/1141748624198189946,23.563,58.629,"https://www.google.com/maps?q=23.563,58.629",Private room in guesthouse,private_room,1,1,3,100,10,490707781,Erica,,1,-1,,,150,39,16029,21352,274,19,0,f,,5/14/2024,1/16/2026,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-1060022397745260517/original/8afc8025-0721-4474-8cc8-0d11c36afd94.jpeg?aki_policy=large
1280179592421800568,Private En-suite,https://airbnb.com/rooms/1280179592421800568,23.591538754361075,58.40463274661795,"https://www.google.com/maps?q=23.591538754361075,58.40463274661795",Private room in rental unit,private_room,1,1,2,100,10,523691538,Fahimeh,,1,-1,,8,24,75,4932,6570,274,17,0,f,,11/19/2024,9/5/2025,,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1280179592421800568/original/0056b547-7795-4a67-8dc9-6ed940ec4eb4.jpeg?aki_policy=large
1239912720407360293,Opera67 Spacious & Central,https://airbnb.com/rooms/1239912720407360293,23.571,58.419,"https://www.google.com/maps?q=23.571,58.419",Entire rental unit,entire_home,2,2,4,0,2,428575788,Sultan,,1,-1,,,66,52,9404,12527,274,34,0,f,,10/1/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1239912720407360293/original/af0b8103-6c2b-4533-95e5-af0821b41f6b.jpeg?aki_policy=large
1184145397479368278,Luxurious flat in Bousher,https://airbnb.com/rooms/1184145397479368278,23.57356,58.40958,"https://www.google.com/maps?q=23.57356,58.40958",Entire rental unit,entire_home,2,2,5,0,1,463439576,Laith,,1,-1,,,71,16,3113,4147,274,32,0,f,,7/16/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1184145397479368278/original/2e9b871b-ef3e-47b9-8c51-5b788682ad85.jpeg?aki_policy=large
31892415,Nice place with amenities and outdoor seating,https://airbnb.com/rooms/31892415,23.598,58.385,"https://www.google.com/maps?q=23.598,58.385",Private room in rental unit,private_room,1,1,2,100,105,239035128,Arsalan,2,1,s,0,,17,42,1949,2606,273,16,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/d9127c3a-2b2c-412e-a6b3-af9a3bacb884.jpg?aki_policy=large
41474982,Matrah Heart-4,https://airbnb.com/rooms/41474982,23.61239,58.5493,"https://www.google.com/maps?q=23.61239,58.5493",Shared room in rental unit,shared_room,1,0,1,100,90,221857979,Khalid,0,1,f,0,14,11,22,661,884,273,9,,f,,,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzQ5ODI%3D/original/3b8a715c-9df0-45ce-9391-8bf61b5a151a.jpeg?aki_policy=large
1075377417392508140,"#➊ 1BHK Near Airport, Pool, Parking",https://airbnb.com/rooms/1075377417392508140,23.576,58.299,"https://www.google.com/maps?q=23.576,58.299",Entire rental unit,entire_home,1,2,4,100,68,127073037,Haitham,,1,f,0,,99,39,10541,14093,273,29,,f,,1/30/2024,11/7/2025,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1075377417392508140/original/9d7c7bb5-1086-4cb9-8c1c-596b1d405748.jpeg?aki_policy=large
724265678302258553,Luxury 1 modern  bedroom flat with pool view.,https://airbnb.com/rooms/724265678302258553,23.57584,58.41323,"https://www.google.com/maps?q=23.57584,58.41323",Entire rental unit,entire_home,1,2,3,90,64,179183097,Dunes,,1,f,0,,78,30,6388,8541,273,15,,f,,1/17/2023,1/16/2026,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-724265678302258553/original/4e232bc1-e34c-4d1b-983c-ea1d283d3b39.jpeg?aki_policy=large
1135136816187894329,24 Hujra Apartment,https://airbnb.com/rooms/1135136816187894329,23.604,58.247,"https://www.google.com/maps?q=23.604,58.247",Entire condo,entire_home,2,2,4,100,61,35121311,Ibrahim,,1,f,0,,63,61,10491,14026,273,27,0,f,,5/7/2024,1/16/2026,,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzNTEzNjgxNjE4Nzg5NDMyOQ==/original/b13a8011-8606-4fc8-b9fb-52b009cafdc6.jpeg?aki_policy=large
906343820414177208,"The Balcony/Entire Penthouse
Bays and marine view",https://airbnb.com/rooms/906343820414177208,23.61459,58.55833,"https://www.google.com/maps?q=23.61459,58.55833",Entire rental unit,entire_home,1,2,2,100,43,314630767,Tiinaaa,,2,f,0,0,77,51,10721,14334,273,22,0,f,,7/31/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/beb1a8b4-9526-4c2f-8d94-b4133a3bd9d3.jpg?aki_policy=large
1186566033869809153,"Muscat Hills Avenue

Private Aprtmnt
Pool, Parking",https://airbnb.com/rooms/1186566033869809153,23.578,58.3,"https://www.google.com/maps?q=23.578,58.3",Entire rental unit,entire_home,1,2,4,100,41,537840006,Mehran,,1,-1,,,60,86,14087,18834,273,17,,f,,7/2/2024,1/16/2026,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE4NjU2NjAzMzg2OTgwOTE1Mw%3D%3D/original/ad3d0e17-1382-45ef-9e2b-675458050147.jpeg?aki_policy=large
828747415511301115,The Gray Cozy Flat,https://airbnb.com/rooms/828747415511301115,23.62905,58.26523,"https://www.google.com/maps?q=23.62905,58.26523",Entire rental unit,entire_home,2,2,4,100,39,434715654,Abdulla,,1,f,52,13,177,55,27253,36437,273,13,,f,,5/22/2023,10/10/2025,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/8db6b0d9-5e40-4705-98d9-065807862711.jpg?aki_policy=large
557727087869434842,Sea Breeze Pvt Room + Beachfront,https://airbnb.com/rooms/557727087869434842,23.573,58.611,"https://www.google.com/maps?q=23.573,58.611",Private room in rental unit,private_room,1,1,2,100,35,634218,Nedal,,1,f,0,21,43,42,4930,6591,273,13,,f,,1/17/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/a1b6e497-9de0-4335-b68e-4300efce149a.jpg?aki_policy=large
1245599194138168338,Cozy & VERY Private 1bedroom flat,https://airbnb.com/rooms/1245599194138168338,23.591,58.414,"https://www.google.com/maps?q=23.591,58.414",Entire rental unit,entire_home,1,2,3,100,33,30876461,Pauline Denise,,1,-1,,,86,70,16435,21974,273,25,0,f,,10/1/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1245599194138168338/original/b23f7c9a-4181-4642-885c-5e8354f73b43.jpeg?aki_policy=large
830887085075603927,"super large room, privet bathroom, sea view",https://airbnb.com/rooms/830887085075603927,23.6277,58.4844,"https://www.google.com/maps?q=23.6277,58.4844",Private room in villa,private_room,1,1,2,100,29,3980824,William,,1,s,4,0,29,83,6639,8876,273,17,0,f,,5/22/2023,1/16/2026,,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-830887085075603927/original/3b0eee70-af79-432d-afb3-31089a75574f.jpeg?aki_policy=large
53568288,Ramadi En-suite : : Beachfront,https://airbnb.com/rooms/53568288,23.573,58.611,"https://www.google.com/maps?q=23.573,58.611",Private room in rental unit,private_room,1,1,3,100,29,634218,Nedal,2,1,f,0,23,50,45,6142,8212,273,16,0,f,,1/6/2022,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-53568288/original/7daf6d61-1eb5-4f5d-b373-758642b2104f.png?aki_policy=large
1136876090536547519,Old Muscat - private room 1,https://airbnb.com/rooms/1136876090536547519,23.6163,58.58863,"https://www.google.com/maps?q=23.6163,58.58863",Private room in rental unit,private_room,1,1,2,90,24,187676663,Mazin,,2,f,0,,34,37,3434,4591,273,11,0,f,,5/7/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1136876090536547519/original/449ae342-bb73-49a9-b35a-83e25f40b2ac.png?aki_policy=large
1012311790021697715,Beautiful 2BR Townhouse,https://airbnb.com/rooms/1012311790021697715,23.63,58.27,"https://www.google.com/maps?q=23.63,58.27",Entire home,entire_home,2,3,3,100,21,533109381,Amani,,2,f,0,26,110,87,26126,34930,273,14,0,f,,11/21/2023,8/12/2025,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/21fe9da3-c229-4395-986b-a7a92058ecff.jpg?aki_policy=large
1060022397745260517,Sea View Room In Yoga Retreat,https://airbnb.com/rooms/1060022397745260517,23.563,58.629,"https://www.google.com/maps?q=23.563,58.629",Private room in guesthouse,private_room,1,1,2,100,20,490707781,Erica,,1,-1,,,150,41,16789,22447,273,16,,f,,8/27/2024,1/16/2026,,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-1060022397745260517/original/8afc8025-0721-4474-8cc8-0d11c36afd94.jpeg?aki_policy=large
7915908,Ruwi SofteyIceCream building.,https://airbnb.com/rooms/7915908,23.59078,58.54195,"https://www.google.com/maps?q=23.59078,58.54195",Entire rental unit,entire_home,2,1,6,90,20,38623548,Omar,,1,m,13,10,35,41,4061,5430,273,11,0,f,,5/22/2023,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-7915908/original/30ec00fe-3536-484b-b402-08011cc4f51b.jpeg?aki_policy=large
1252489917590992080,Modern 1BHK Getaway Near PDO,https://airbnb.com/rooms/1252489917590992080,23.621,58.501,"https://www.google.com/maps?q=23.621,58.501",Entire rental unit,entire_home,1,2,3,100,16,458231856,Sabah,,1,-1,,,60,80,13104,17520,273,23,0,f,,10/1/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1252489917590992080/original/786ff9a4-0567-49ca-b68a-72b09806c56c.jpeg?aki_policy=large
1084453839716957915,Rest-Inn Spacious one bedroom apartment,https://airbnb.com/rooms/1084453839716957915,23.581,58.396,"https://www.google.com/maps?q=23.581,58.396",Entire rental unit,entire_home,1,2,3,90,15,560428480,Rabih,,1,f,0,,43,85,9978,13341,273,13,0,f,,2/20/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/69f5685c-18d5-4c9d-bc71-645a8f2df0b4.jpg?aki_policy=large
30685497,Luxuriant one bedroom flat with modern furniture,https://airbnb.com/rooms/30685497,23.57458,58.29887,"https://www.google.com/maps?q=23.57458,58.29887",Entire rental unit,entire_home,1,2,3,90,14,195989728,Yousif,2,1,s,20,,72,51,10185,13617,273,8,,f,,,1/16/2026,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/7ad36019-5887-4054-85a8-8f2cb358f7a2.jpg?aki_policy=large
582342038726796722,The Blue Gate 5,https://airbnb.com/rooms/582342038726796722,23.56703,58.61663,"https://www.google.com/maps?q=23.56703,58.61663",Entire home,entire_home,2,1,4,80,9,349307284,Aleksi,,1,m,10,0,147,14,5708,7632,273,9,0,f,,1/17/2023,4/21/2025,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-582342038726796722/original/c6e135ff-a282-4f95-8266-c4153fb8f1cf.jpeg?aki_policy=large
1135434204251881949,24 Hujra Queen BedRoom,https://airbnb.com/rooms/1135434204251881949,23.60494,58.24698,"https://www.google.com/maps?q=23.60494,58.24698",Private room in condo,private_room,1,1,2,0,2,35121311,Ibrahim,,2,f,0,0,46,59,7409,9906,273,26,0,f,,5/7/2024,1/16/2026,,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1135136816187894329/original/cf1b321b-eda4-4b89-a3fc-b577a3b44884.jpeg?aki_policy=large
42898136,Comfortable/Clean and Affordable Studio OGP1863,https://airbnb.com/rooms/42898136,23.58968,58.44164,"https://www.google.com/maps?q=23.58968,58.44164",Private room in villa,private_room,Studio,1,3,90,37,45785295,Vincent,35,1,f,25,10,23,43,2865,3845,272,7,,f,,,6/6/2025,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/d6666c73-89c4-4240-bf42-55e0bc3566d7.jpg?aki_policy=large
1056552317628072016,Al Maha sweet 1 BHK apt,https://airbnb.com/rooms/1056552317628072016,23.56489,58.41393,"https://www.google.com/maps?q=23.56489,58.41393",Entire rental unit,entire_home,1,1,3,100,14,434715654,TheFlat,,1,f,21,52,78,55,11900,15969,272,11,,f,,1/2/2024,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1056552317628072016/original/f07fb99c-aff6-44b1-a28e-8c67eaea1a15.jpeg?aki_policy=large
1111397488859595959,"City Gem - 1 Bedroom, 3 Beds",https://airbnb.com/rooms/1111397488859595959,23.623,58.504,"https://www.google.com/maps?q=23.623,58.504",Entire rental unit,entire_home,1,2,3,100,4,165171323,Saud,,2,f,0,13,100,52,14144,18980,272,7,0,f,,3/26/2024,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-1111397488859595959/original/e6e08502-b2ad-46a1-a29f-da14c1fa1d2c.jpeg?aki_policy=large
28531305,Garden Retreat in Qantab,https://airbnb.com/rooms/28531305,23.55955,58.6317,"https://www.google.com/maps?q=23.55955,58.6317",Entire rental unit,entire_home,3,4,6,100,76,215332451,Lisa,1,3,s,50,20,111,55,16995,22890,271,9,,f,,,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/27102308-51c0-462c-9fca-d8263773f3de.jpg?aki_policy=large
1109233749050973992,Furnished Apartment,https://airbnb.com/rooms/1109233749050973992,23.621,58.502,"https://www.google.com/maps?q=23.621,58.502",Entire rental unit,entire_home,1,2,2,0,1,531991148,Al Harthi,,1,-1,,,60,25,4065,5475,271,31,0,f,,3/4/2025,1/16/2026,,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1109233749050973992/original/438abf74-780d-47ae-a682-6a7d3c1b98e8.jpeg?aki_policy=large
25011369,Muscat Villa - 4 Bedroom Luxurious Villa,https://airbnb.com/rooms/25011369,23.54356,58.35503,"https://www.google.com/maps?q=23.54356,58.35503",Entire villa,entire_home,4,5,8,100,23,140793119,Khalid,1,2,m,26,0,271,27,19964,26988,270,8,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/472a5e90-5eed-435a-9140-99091789fee7.jpg?aki_policy=large
40654006,Your Second Home in OMAN Muscat Seeb,https://airbnb.com/rooms/40654006,23.61666,58.19952,"https://www.google.com/maps?q=23.61666,58.19952",Entire rental unit,entire_home,2,2,5,100,16,140219598,Hussain,1,3,m,21,0,56,65,9797,13343,268,2,0,f,,,10/10/2025,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/ed74e269-8abc-4a74-af7b-9272ee34a489.jpg?aki_policy=large
830013953464003687,Dream apartment,https://airbnb.com/rooms/830013953464003687,23.58846,58.38182,"https://www.google.com/maps?q=23.58846,58.38182",Private room in rental unit,private_room,1,2,2,100,3,476543901,Faisal,,1,m,0,,26,10,697,949,268,15,0,f,,2/23/2023,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/efe724b7-3e2e-4648-9f63-bcb06a5bcebf.jpg?aki_policy=large
1135516835217082471,24 Hujra Single BedRoom,https://airbnb.com/rooms/1135516835217082471,23.604,58.246,"https://www.google.com/maps?q=23.604,58.246",Private room in condo,private_room,1,1,2,0,1,35121311,Ibrahim,,2,f,0,0,45,59,7115,9690,268,21,0,f,,5/7/2024,1/16/2026,,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1135516835217082471/original/7ee4df7a-e807-480f-b3fe-961738d34898.jpeg?aki_policy=large
860428969866736461,A Private Privacy,https://airbnb.com/rooms/860428969866736461,23.55667,58.4082,"https://www.google.com/maps?q=23.55667,58.4082",Private room in rental unit,private_room,1,1,2,0,0,508134122,Yunusa,,1,f,0,,29,13,1010,1376,268,22,,f,,5/22/2023,1/16/2026,,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-860428969866736461/original/caf5c854-4b88-4a78-8ee5-8b7beaf83925.jpeg?aki_policy=large
1073135369879620655,Luxurious Apartment in Qurum (PDO),https://airbnb.com/rooms/1073135369879620655,23.624,58.504,"https://www.google.com/maps?q=23.624,58.504",Entire condo,entire_home,1,2,4,100,16,502336150,Bader,,2,m,0,,74,92,18177,24849,267,14,,f,,1/30/2024,1/16/2026,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/3983be48-924e-4d5d-ad6d-25fb75d06f25.jpg?aki_policy=large
